pass	rgb	class	aabb	detail	path
0	184,152,8	MeshInstance3D	1.1x0.2x0.5	mat=M_fabric_cool_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_furniture_fabric_cool
0	200,152,8	MeshInstance3D	77.0x15.1x62.5	mat=M_face_brick_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_furniture_face_brick
0	216,152,8	MeshInstance3D	1.1x0.4x3.5	mat=M_indicator_enamel@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_furniture_indicator_enamel
0	232,152,8	MeshInstance3D	174.5x31.2x138.7	mat=M_lacquer_red_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_furniture_lacquer_red
0	248,152,8	MeshInstance3D	112.6x0.1x7.9	mat=M_leaf_fall_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_furniture_leaf_fall
0	8,168,8	MeshInstance3D	212.0x47.5x164.0	mat=M_limestone_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_furniture_limestone
0	24,168,8	MeshInstance3D	121.6x1.0x26.9	mat=M_linen_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_furniture_linen
0	40,168,8	MeshInstance3D	19.5x0.0x12.8	mat=M_linoleum_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_furniture_linoleum
0	56,168,8	MeshInstance3D	146.4x33.9x73.1	mat=M_metal_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_furniture_metal
0	72,168,8	MeshInstance3D	1.2x0.9x0.0	mat=M_paper_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_furniture_paper
0	88,168,8	MeshInstance3D	114.4x0.0x13.5	mat=M_puddle_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_furniture_puddle
0	104,168,8	MeshInstance3D	1.3x0.0x1.8	mat=M_rug_warm_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_furniture_rug_warm
0	120,168,8	MeshInstance3D	32.0x0.0x4.6	mat=M_sidewalk_grout_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_furniture_sidewalk_grout
0	136,168,8	MeshInstance3D	33.4x0.1x4.5	mat=M_sidewalk_haunted_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_furniture_sidewalk_haunted
0	152,168,8	MeshInstance3D	33.4x0.1x4.5	mat=M_concrete_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_furniture_sidewalk_kerb
0	168,168,8	MeshInstance3D	116.4x13.8x63.1	mat=M_soot_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_furniture_soot
0	184,168,8	MeshInstance3D	87.4x27.7x33.2	mat=M_timber_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_furniture_timber
0	200,168,8	MeshInstance3D	27.5x2.6x17.2	mat=M_trim_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_furniture_trim
0	216,168,8	MeshInstance3D	118.0x0.0x12.8	mat=M_wet_asphalt_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_furniture_wet_asphalt
0	232,168,8	MeshInstance3D	23.7x3.7x39.2	mat=M_wood_dark_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_furniture_wood_dark
0	248,168,8	MeshInstance3D	0.1x0.1x0.1	mat=M_bakelite_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bar_bakelite
0	8,184,8	MeshInstance3D	16.1x2.7x9.9	mat=M_bar_wall_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bar_bar_wall
0	24,184,8	MeshInstance3D	12.8x2.6x1.8	mat=M_bar_wall_red_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bar_bar_wall_red
0	40,184,8	MeshInstance3D	2.1x0.9x2.0	mat=M_brass_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bar_brass
0	56,184,8	MeshInstance3D	9.2x2.0x0.1	mat=M_chrome_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bar_chrome
0	72,184,8	MeshInstance3D	18.4x3.5x9.9	mat=M_common_brick_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bar_common_brick
0	88,184,8	MeshInstance3D	15.5x1.0x9.2	mat=M_concrete_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bar_concrete
0	104,184,8	MeshInstance3D	5.3x0.1x0.8	mat=M_countertop_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bar_countertop
0	120,184,8	MeshInstance3D	0.1x0.1x0.1	mat=M_enamel_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bar_enamel
0	136,184,8	MeshInstance3D	0.1x0.1x0.1	mat=M_fabric_green_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bar_fabric_green
0	152,184,8	MeshInstance3D	5.5x0.4x1.0	mat=M_fabric_warm_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bar_fabric_warm
0	168,184,8	MeshInstance3D	1.8x0.0x1.1	mat=M_felt_violet_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bar_felt_violet
0	184,184,8	MeshInstance3D	5.7x1.9x6.8	mat=M_lacquer_red_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bar_lacquer_red
0	200,184,8	MeshInstance3D	4.8x0.0x5.4	mat=M_limestone_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bar_limestone
0	216,184,8	MeshInstance3D	7.1x0.2x2.0	mat=M_linen_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bar_linen
0	232,184,8	MeshInstance3D	17.3x2.9x9.9	mat=M_quarry_tile_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bar_quarry_tile
0	248,184,8	MeshInstance3D	0.9x0.0x0.5	mat=M_rug_warm_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bar_rug_warm
0	8,200,8	MeshInstance3D	18.4x4.5x9.9	mat=M_soot_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bar_soot
0	24,200,8	MeshInstance3D	1.8x5.4x7.5	mat=M_stairwell_teal_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bar_stairwell_teal
0	40,200,8	MeshInstance3D	0.1x0.1x0.1	mat=M_terracotta_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bar_terracotta
0	56,200,8	MeshInstance3D	5.5x2.2x8.9	mat=M_timber_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bar_timber
0	72,200,8	MeshInstance3D	15.5x3.3x9.3	mat=M_wood_dark_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bar_wood_dark
0	88,200,8	MeshInstance3D	4.4x0.1x1.2	mat=M_awning_vinyl@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bod_awning_vinyl
0	104,200,8	MeshInstance3D	3.6x1.3x7.2	mat=M_bakelite_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bod_bakelite
0	120,200,8	MeshInstance3D	3.6x1.3x7.1	mat=M_brass_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bod_brass
0	136,200,8	MeshInstance3D	4.3x0.4x0.1	mat=M_chrome_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bod_chrome
0	152,200,8	MeshInstance3D	1.3x0.1x0.8	mat=M_countertop_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bod_countertop
0	168,200,8	MeshInstance3D	3.7x1.4x5.1	mat=M_enamel_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bod_enamel
0	184,200,8	MeshInstance3D	3.6x1.3x7.5	mat=M_fabric_green_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bod_fabric_green
0	200,200,8	MeshInstance3D	4.4x0.1x10.7	mat=M_linoleum_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bod_linoleum
0	216,200,8	MeshInstance3D	4.4x3.0x10.5	mat=M_metal_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bod_metal
0	232,200,8	MeshInstance3D	3.7x1.3x7.6	mat=M_paper_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bod_paper
0	248,200,8	MeshInstance3D	4.4x0.3x10.7	mat=M_plaster_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bod_plaster
0	8,216,8	MeshInstance3D	4.4x3.2x10.7	mat=M_plaster_stained_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bod_plaster_stained
0	24,216,8	MeshInstance3D	3.8x1.7x7.9	mat=M_safety_orange_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bod_safety_orange
0	40,216,8	MeshInstance3D	3.7x1.3x7.0	mat=M_terracotta_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bod_terracotta
0	56,216,8	MeshInstance3D	4.4x3.2x1.7	mat=M_wood_dark_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_bod_wood_dark
0	72,216,8	MeshInstance3D	1.6x1.9x5.4	mat=M_cast_iron_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_passage_proxy_gateway_cast_iron
0	88,216,8	MeshInstance3D	8.9x3.7x6.2	mat=M_cast_iron_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_passage_proxy_gateway_cast_iron-col
0	104,216,8	MeshInstance3D	6.7x5.1x0.8	mat=M_common_brick_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_passage_proxy_gateway_common_brick
0	120,216,8	MeshInstance3D	9.3x5.2x5.8	mat=M_limestone_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_passage_proxy_gateway_limestone
0	136,216,8	MeshInstance3D	1.6x2.8x5.5	mat=M_soot_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_passage_proxy_gateway_soot
0	152,216,8	MeshInstance3D	6.4x1.2x0.4	mat=M_limestone_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_passage_proxy_limestone
0	168,216,8	MeshInstance3D	5.8x3.1x0.1	mat=M_metal_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_passage_proxy_metal
0	184,216,8	MeshInstance3D	6.5x0.0x9.0	mat=M_linen_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_site_linen
0	200,216,8	MeshInstance3D	32.7x2.4x4.9	mat=M_metal_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_site_metal
0	216,216,8	MeshInstance3D	65.4x2.5x7.0	mat=M_plywood_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_site_plywood
0	232,216,8	MeshInstance3D	44.4x0.9x3.2	mat=M_soil_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_site_soil
0	248,216,8	MeshInstance3D	45.2x2.0x36.3	mat=M_soot_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_retail_site_soot
0	8,232,8	MeshInstance3D	27.9x0.2x19.9	mat=M_slab_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_slabs
0	24,232,8	MeshInstance3D	6.3x3.2x2.9	mat=M_stair_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_stairs
0	40,232,8	MeshInstance3D	3.1x3.9x3.1	mat=M_baluster_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_stairs_bal
0	56,232,8	MeshInstance3D	6.2x3.4x3.1	mat=M_brass_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_stairs_brass
0	72,232,8	MeshInstance3D	6.3x3.4x3.1	mat=M_metal_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_stairs_iron
0	88,232,8	MeshInstance3D	6.3x1.8x6.3	mat=M_landing@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_stairs_landing
0	104,232,8	MeshInstance3D	6.3x4.2x3.2	mat=M_handrail_wood_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_stairs_rail
0	120,232,8	MeshInstance3D	6.3x2.9x2.9	mat=M_stair_treads@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_stairs_treads
0	136,232,8	MeshInstance3D	28.1x2.5x20.1	mat=M_limestone_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_stone_trim
0	152,232,8	MeshInstance3D	27.3x3.2x19.3	mat=M_trim_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_trim
0	168,232,8	MeshInstance3D	20.8x0.0x11.6	mat=M_brass_dull@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_vent_register_screws
0	184,232,8	MeshInstance3D	20.8x0.0x11.6	mat=M_cast_iron_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_vent_register_throat
0	200,232,8	MeshInstance3D	20.8x0.0x11.7	mat=M_trim_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_vent_register_trim
0	216,232,8	MeshInstance3D	6.5x1.2x0.0	mat=M_marble_lobby_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_wainscot_marble_lobby
0	232,232,8	MeshInstance3D	21.4x1.2x13.5	mat=M_subway_tile_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_wainscot_subway_tile
0	248,232,8	MeshInstance3D	10.9x1.2x19.3	mat=M_wainscot_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_wainscot_wainscot
0	8,248,8	MeshInstance3D	27.3x3.0x19.3	mat=M_plaster_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_walls
0	24,248,8	MeshInstance3D	28.0x3.2x19.7	mat=M_common_brick_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_walls_cbrick
0	40,248,8	MeshInstance3D	2.3x3.0x2.3	mat=M_concrete_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_walls_conc
0	56,248,8	MeshInstance3D	27.3x3.2x0.5	mat=M_face_brick_b@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/F01_walls_fbrick
0	72,248,8	MultiMeshInstance3D	22.6x0.1x16.7	instances=15;mesh=;mat=StandardMaterial3D@0.720,0.650,0.580;mat=StandardMaterial3D@0.780,0.700,0.520;mat=StandardMaterial3D@0.720,0.280,0.200	StreetIdShot/OrisonRoot/F01/F01_VantryPointBatch
0	88,248,8	MeshInstance3D	0.0x0.7x1.1	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/LobbyMailBank/FixedBank/FixedNameCards
0	104,248,8	MeshInstance3D	0.1x1.4x1.4	mat=StandardMaterial3D@0.470,0.325,0.185;mat=StandardMaterial3D@0.470,0.325,0.185	StreetIdShot/OrisonRoot/F01/LobbyMailBank/FixedBank/@MeshInstance3D@205
0	120,248,8	MeshInstance3D	0.1x1.4x1.2	mat=StandardMaterial3D@0.720,0.720,0.720;mat=StandardMaterial3D@0.720,0.720,0.720	StreetIdShot/OrisonRoot/F01/LobbyMailBank/FixedBank/@MeshInstance3D@206
0	136,248,8	MeshInstance3D	0.0x0.1x1.2	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/LobbyMailBank/FixedBank/@MeshInstance3D@207
0	152,248,8	MeshInstance3D	0.1x1.2x1.2	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/LobbyMailBank/FixedBank/@MeshInstance3D@208
0	168,248,8	MeshInstance3D	0.0x0.7x1.0	mat=StandardMaterial3D@0.620,0.580,0.500;mat=StandardMaterial3D@0.620,0.580,0.500	StreetIdShot/OrisonRoot/F01/LobbyMailBank/FixedBank/@MeshInstance3D@209
0	184,248,8	MeshInstance3D	0.0x0.8x0.9	mat=StandardMaterial3D@0.045,0.038,0.030;mat=StandardMaterial3D@0.045,0.038,0.030	StreetIdShot/OrisonRoot/F01/LobbyMailBank/FixedBank/@MeshInstance3D@210
0	200,248,8	MeshInstance3D	0.0x0.0x0.2	mat=StandardMaterial3D@0.060,0.050,0.040;mat=StandardMaterial3D@0.060,0.050,0.040	StreetIdShot/OrisonRoot/F01/LobbyMailBank/FixedBank/@MeshInstance3D@211
0	216,248,8	MeshInstance3D	0.1x0.1x0.3	mat=StandardMaterial3D@0.090,0.075,0.055;mat=StandardMaterial3D@0.090,0.075,0.055	StreetIdShot/OrisonRoot/F01/LobbyMailBank/@MeshInstance3D@132
0	232,248,8	MeshInstance3D	0.0x0.1x0.3	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/LobbyMailBank/@Node3D@136/@MeshInstance3D@137
0	248,248,8	MeshInstance3D	0.0x0.0x0.2	mat=StandardMaterial3D@0.720,0.720,0.720;mat=StandardMaterial3D@0.720,0.720,0.720	StreetIdShot/OrisonRoot/F01/LobbyMailBank/@Node3D@136/@MeshInstance3D@138
0	8,8,24	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/LobbyMailBank/@Node3D@136/@MeshInstance3D@139
0	24,8,24	MeshInstance3D	0.0x0.0x0.0	mat=StandardMaterial3D@0.620,0.580,0.500;mat=StandardMaterial3D@0.620,0.580,0.500	StreetIdShot/OrisonRoot/F01/LobbyMailBank/@Node3D@136/@MeshInstance3D@140
0	40,8,24	MeshInstance3D	0.2x0.0x0.3	mat=StandardMaterial3D@0.320,0.310,0.300;mat=StandardMaterial3D@0.320,0.310,0.300	StreetIdShot/OrisonRoot/F01/LobbyPostTray/@MeshInstance3D@218
0	56,8,24	MeshInstance3D	0.0x0.0x0.3	mat=StandardMaterial3D@0.320,0.310,0.300;mat=StandardMaterial3D@0.320,0.310,0.300	StreetIdShot/OrisonRoot/F01/LobbyPostTray/@MeshInstance3D@219
0	72,8,24	MeshInstance3D	0.0x0.0x0.3	mat=StandardMaterial3D@0.320,0.310,0.300;mat=StandardMaterial3D@0.320,0.310,0.300	StreetIdShot/OrisonRoot/F01/LobbyPostTray/@MeshInstance3D@220
0	88,8,24	MeshInstance3D	0.2x0.0x0.0	mat=StandardMaterial3D@0.320,0.310,0.300;mat=StandardMaterial3D@0.320,0.310,0.300	StreetIdShot/OrisonRoot/F01/LobbyPostTray/@MeshInstance3D@221
0	104,8,24	MeshInstance3D	0.2x0.0x0.3	mat=StandardMaterial3D@0.860,0.830,0.740;mat=StandardMaterial3D@0.860,0.830,0.740	StreetIdShot/OrisonRoot/F01/LobbyPostTray/@MeshInstance3D@222
0	120,8,24	MeshInstance3D	0.2x0.0x0.3	mat=StandardMaterial3D@0.800,0.780,0.720;mat=StandardMaterial3D@0.800,0.780,0.720	StreetIdShot/OrisonRoot/F01/LobbyPostTray/@MeshInstance3D@223
0	136,8,24	MeshInstance3D	0.2x0.0x0.3	mat=StandardMaterial3D@0.740,0.700,0.600;mat=StandardMaterial3D@0.740,0.700,0.600	StreetIdShot/OrisonRoot/F01/LobbyPostTray/@MeshInstance3D@224
0	152,8,24	MeshInstance3D	0.1x0.6x0.3	mat=StandardMaterial3D@0.260,0.150,0.090;mat=StandardMaterial3D@0.260,0.150,0.090	StreetIdShot/OrisonRoot/F01/LobbyPorterBoard/@MeshInstance3D@226
0	168,8,24	MeshInstance3D	0.0x0.5x0.2	mat=StandardMaterial3D@0.550,0.440,0.200;mat=StandardMaterial3D@0.550,0.440,0.200	StreetIdShot/OrisonRoot/F01/LobbyPorterBoard/@MeshInstance3D@227
0	184,8,24	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.260,0.160;mat=StandardMaterial3D@0.300,0.260,0.160	StreetIdShot/OrisonRoot/F01/LobbyPorterBoard/@MeshInstance3D@228
0	200,8,24	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.780,0.740,0.660;mat=StandardMaterial3D@0.780,0.740,0.660	StreetIdShot/OrisonRoot/F01/LobbyPorterBoard/@MeshInstance3D@229
0	216,8,24	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.260,0.160;mat=StandardMaterial3D@0.300,0.260,0.160	StreetIdShot/OrisonRoot/F01/LobbyPorterBoard/@MeshInstance3D@230
0	232,8,24	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.780,0.740,0.660;mat=StandardMaterial3D@0.780,0.740,0.660	StreetIdShot/OrisonRoot/F01/LobbyPorterBoard/@MeshInstance3D@231
0	248,8,24	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.950,0.720,0.340;mat=StandardMaterial3D@0.950,0.720,0.340	StreetIdShot/OrisonRoot/F01/LobbyPorterBoard/@MeshInstance3D@232
0	8,24,24	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.780,0.740,0.660;mat=StandardMaterial3D@0.780,0.740,0.660	StreetIdShot/OrisonRoot/F01/LobbyPorterBoard/@MeshInstance3D@233
0	24,24,24	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.260,0.160;mat=StandardMaterial3D@0.300,0.260,0.160	StreetIdShot/OrisonRoot/F01/LobbyPorterBoard/@MeshInstance3D@234
0	40,24,24	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.780,0.740,0.660;mat=StandardMaterial3D@0.780,0.740,0.660	StreetIdShot/OrisonRoot/F01/LobbyPorterBoard/@MeshInstance3D@235
0	56,24,24	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.260,0.160;mat=StandardMaterial3D@0.300,0.260,0.160	StreetIdShot/OrisonRoot/F01/LobbyPorterBoard/@MeshInstance3D@236
0	72,24,24	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.780,0.740,0.660;mat=StandardMaterial3D@0.780,0.740,0.660	StreetIdShot/OrisonRoot/F01/LobbyPorterBoard/@MeshInstance3D@237
0	88,24,24	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.260,0.160;mat=StandardMaterial3D@0.300,0.260,0.160	StreetIdShot/OrisonRoot/F01/LobbyPorterBoard/@MeshInstance3D@238
0	104,24,24	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.780,0.740,0.660;mat=StandardMaterial3D@0.780,0.740,0.660	StreetIdShot/OrisonRoot/F01/LobbyPorterBoard/@MeshInstance3D@239
0	120,24,24	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.260,0.160;mat=StandardMaterial3D@0.300,0.260,0.160	StreetIdShot/OrisonRoot/F01/LobbyPorterBoard/@MeshInstance3D@240
0	136,24,24	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.780,0.740,0.660;mat=StandardMaterial3D@0.780,0.740,0.660	StreetIdShot/OrisonRoot/F01/LobbyPorterBoard/@MeshInstance3D@241
0	152,24,24	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.260,0.160;mat=StandardMaterial3D@0.300,0.260,0.160	StreetIdShot/OrisonRoot/F01/LobbyPorterBoard/@MeshInstance3D@242
0	168,24,24	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.780,0.740,0.660;mat=StandardMaterial3D@0.780,0.740,0.660	StreetIdShot/OrisonRoot/F01/LobbyPorterBoard/@MeshInstance3D@243
0	184,24,24	MultiMeshInstance3D	19.5x2.9x2.0	instances=10;mesh=;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/@MultiMeshInstance3D@285
0	200,24,24	MultiMeshInstance3D	19.0x3.1x2.0	instances=6;mesh=;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01/@MultiMeshInstance3D@286
0	216,24,24	MeshInstance3D	0.5x0.9x0.2	mat=StandardMaterial3D@0.035,0.040,0.045;mat=StandardMaterial3D@0.035,0.040,0.045	StreetIdShot/OrisonRoot/F01/TV_retail/@MeshInstance3D@722
0	232,24,24	MeshInstance3D	0.0x0.4x0.4	mat=ShaderMaterial;mat=ShaderMaterial	StreetIdShot/OrisonRoot/F01/Arcade_common_cab/Screen
0	248,24,24	MeshInstance3D	0.0x0.2x0.6	mat=StandardMaterial3D@0.227,0.416,0.345;mat=StandardMaterial3D@0.227,0.416,0.345	StreetIdShot/OrisonRoot/F01/Arcade_common_cab/@MeshInstance3D@977
0	8,40,24	MeshInstance3D	0.1x0.0x0.1	mat=StandardMaterial3D@0.120,0.110,0.100;mat=StandardMaterial3D@0.120,0.110,0.100	StreetIdShot/OrisonRoot/F01/Arcade_common_cab/@MeshInstance3D@981
0	24,40,24	MeshInstance3D	0.1x0.0x0.1	mat=StandardMaterial3D@0.740,0.680,0.420;mat=StandardMaterial3D@0.740,0.680,0.420	StreetIdShot/OrisonRoot/F01/Arcade_common_cab/@MeshInstance3D@982
0	40,40,24	MeshInstance3D	0.1x0.0x0.1	mat=StandardMaterial3D@0.120,0.110,0.100;mat=StandardMaterial3D@0.120,0.110,0.100	StreetIdShot/OrisonRoot/F01/Arcade_common_cab/@MeshInstance3D@983
0	56,40,24	MeshInstance3D	0.1x0.0x0.1	mat=StandardMaterial3D@0.780,0.700,0.400;mat=StandardMaterial3D@0.780,0.700,0.400	StreetIdShot/OrisonRoot/F01/Arcade_common_cab/@MeshInstance3D@984
0	72,40,24	MeshInstance3D	0.3x0.3x0.0	mat=ShaderMaterial;mat=ShaderMaterial	StreetIdShot/OrisonRoot/F01/Arcade_lobby_cab/Screen
0	88,40,24	MeshInstance3D	0.0x0.0x0.0	mat=StandardMaterial3D@0.100,0.080,0.070;mat=StandardMaterial3D@0.100,0.080,0.070	StreetIdShot/OrisonRoot/F01/Arcade_lobby_cab/@MeshInstance3D@987
0	104,40,24	MeshInstance3D	0.0x0.0x0.0	mat=StandardMaterial3D@0.100,0.080,0.070;mat=StandardMaterial3D@0.100,0.080,0.070	StreetIdShot/OrisonRoot/F01/Arcade_lobby_cab/@MeshInstance3D@988
0	120,40,24	MeshInstance3D	0.0x0.0x0.0	mat=StandardMaterial3D@0.100,0.080,0.070;mat=StandardMaterial3D@0.100,0.080,0.070	StreetIdShot/OrisonRoot/F01/Arcade_lobby_cab/@MeshInstance3D@989
0	136,40,24	MeshInstance3D	0.0x0.0x0.0	mat=StandardMaterial3D@0.100,0.080,0.070;mat=StandardMaterial3D@0.100,0.080,0.070	StreetIdShot/OrisonRoot/F01/Arcade_lobby_cab/@MeshInstance3D@990
